coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
Honours Coffee & Library,https://www.tripadvisor.com/Restaurant_Review-g293934-d25312291-Reviews-Honours_Coffee_Library-Baku_Absheron_Region.html,5,Nothing is bad,"The desserts were quite delicious and looked pretty appetizing. Also, the coffee tastes great.It is a quiet place where you can come with your friends and relatives and you will certainly enjoy it",positive
Honours Coffee & Library,https://www.tripadvisor.com/Restaurant_Review-g293934-d25312291-Reviews-Honours_Coffee_Library-Baku_Absheron_Region.html,5,Extraordinary place for special persons!,"Honours Coffee & Library is a highly appreciated spot, especially for those looking for a place to work or study. It's praised for its good coffee, nice staff, comfortable environment, and cleanliness. The place is noted to have high ratings for stable Wi-Fi, power sockets availability, suitability for long stays, work-friendly tables, quietness, and support for video/audio calls. The community aspect is medium, indicating a decent presence of people working and the availability of group tables. Services like coffee quality are rated high, food availability and it accepts credit cards. The space is described as having high natural light, spaciousness, restroom access, being accessible, air-conditioned,  but low on outdoor area and pet-friendliness.",positive
Honours Coffee & Library,https://www.tripadvisor.com/Restaurant_Review-g293934-d25312291-Reviews-Honours_Coffee_Library-Baku_Absheron_Region.html,5,excellent,"The best cozy place to hangout and to work. Good service, fresh foods, friendly staff, high speed internet,",positive
Sensum Cafe,https://www.tripadvisor.com/Restaurant_Review-g293934-d25442986-Reviews-Sensum_Cafe-Baku_Absheron_Region.html,4,A place where tasting meets roasting,"Had a few meetings, at this coffee shop. Worth to visit if you work in that are. But as a tourist i would recommend to visit the restaurant close to Port Baku. 
The only aspect worth to travel to this particular address is they roast the coffee behind transparent glass wall, so you can see while you take your coffee",neutral
Sensum Cafe,https://www.tripadvisor.com/Restaurant_Review-g293934-d25442986-Reviews-Sensum_Cafe-Baku_Absheron_Region.html,5,Evening visit,Nice place.Nice staff.Delicious coffee.Quality at the highest level.Served quickly.Clean at the level.,positive
Sensum Cafe,https://www.tripadvisor.com/Restaurant_Review-g293934-d25442986-Reviews-Sensum_Cafe-Baku_Absheron_Region.html,4,Popular place,"Definitely one of the ""hip"" places in the city. Overall really good. The place was packed for a Wednesday evening. So it's better to make a reservation in advance.
The starters are typical for the country, well prepared and very tasty. There are also main courses for every taste, whether fish, meat or vegetables. Everything is fresh.
The only thing that bothered me was the bad habit of presenting the whole menu on the iPad. I don't like scrolling through it at all, so I just ordered offline. The ""catch of the day"", so to speak.
I'd be happy to come back.",positive
Urban Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d23337809-Reviews-Urban_Coffee-Baku_Absheron_Region.html,5,Cool,"Great place, cozy environment, professional staff and tasty coffee. It is also suitable for people to work as well.",positive
Urban Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d23337809-Reviews-Urban_Coffee-Baku_Absheron_Region.html,5,Delicious deserts and Coffee,"Cool place to go in the city centre of Baku

Delicious deserts and snacks with coffee and wine.......",positive
Urban Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d23337809-Reviews-Urban_Coffee-Baku_Absheron_Region.html,5,Urban Coffee Baku,"Urban Coffee Baku perfect. Quality coffee&milkshake, (taste urban cake) wine&snack, Wintage design perfect style.",positive
Coffee9 Bar,https://www.tripadvisor.com/Restaurant_Review-g293934-d24003965-Reviews-Coffee9_Bar-Baku_Absheron_Region.html,5,Highly recommended.,"Excellent coffee and food. Small, but has very warm interior and relaxation atmosphere. Staff is very friendly. Especially many thanks to the lady owner of the coffee shop, who helps guests with drinks and food selections.",positive
Coffee9 Bar,https://www.tripadvisor.com/Restaurant_Review-g293934-d24003965-Reviews-Coffee9_Bar-Baku_Absheron_Region.html,5,Super satisfied,"Very nice place! Came heee with friesds, got exelent iced Coffee and lemonades, satisfied with service, recommending this place.",positive
Coffee9 Bar,https://www.tripadvisor.com/Restaurant_Review-g293934-d24003965-Reviews-Coffee9_Bar-Baku_Absheron_Region.html,5,The best Benedict in Baku,"Everyone should try Benedict in Coffee 9 Bar. Late Sagan as well or latte caramel mint. Chery lemonade is class, just go and try",negative
Coffee9 Bar,https://www.tripadvisor.com/Restaurant_Review-g293934-d24003965-Reviews-Coffee9_Bar-Baku_Absheron_Region.html,5,super,"I just went for coffee, it’s spacious, not crowded, in the city center, the music is not loud, the restroom is clean, prices are average, the interior is cozy",neutral
Coffee9 Bar,https://www.tripadvisor.com/Restaurant_Review-g293934-d24003965-Reviews-Coffee9_Bar-Baku_Absheron_Region.html,1,complaint,"Every customer is a live advertisement, know this first! I have not seen a high level of respect and service to customers, I note with great regret(
The tea is brought to you cold and without brewing, if you sit and watch, maybe you can take a little bit, after all, you are made of hot tea and even steep tea, if you object, the tea is cold, the worker will show a face, God forbid.)
Their hospitality is delicious, and the place would be lovely if they treated their customers properly.)",positive
Why Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d28391267-Reviews-Why_Baku-Baku_Absheron_Region.html,5,Excellent,"Why hosts a fantastic wine night every Saturday, which is a must-try! The atmosphere is lively, with great music from a talented DJ playing funky disco tracks. It’s the ideal way to unwind with friends and enjoy a selection of fine wines in a vibrant setting.",positive
Why Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d28391267-Reviews-Why_Baku-Baku_Absheron_Region.html,5,Delicious Lunch,Great place. Food was great and staff was very helpful and friendly. Menu has a good selection of meals. One of the advantages is that they serve breakfast all day.,positive
Why Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d28391267-Reviews-Why_Baku-Baku_Absheron_Region.html,5,great place to relax,"very creative place with nice music and parties every Saturday
food and drinks are very tasty, I recommend it to everyone",positive
Soulmate Cat Cafe,https://www.tripadvisor.com/Restaurant_Review-g293934-d17652872-Reviews-Soulmate_Cat_Cafe-Baku_Absheron_Region.html,5,Cute cat cafe!,"A must for cat lovers! Lots of cute friendly cats. Pot of tea 5azn. Slightly off the main drag, in a quiet back alley.",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,4,"Sweet, Sweet, Sweet","We were on a mission to find a quality hot chocolate and something to warm us up. 

The staff at second cup were super welcoming and the shop was lovely and cosy. I had the maple hot chocolate and it was nice but very very sweet.

I would come back, but maybe try something different.",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,4,Best place to relax,"It a great place to meet up with friends and enjoy a great coffee. In addition, it is a good place to study. The staff is very friendly and helpful. The girl that was taking our was very friendly and helped with our choice of desserts. The interior is relaxing and beautiful. The armchairs were a bit uncomfortable, as I am only 1.56. The tartlets were delicious. We had an apple and strawberry tartlets. I liked strawberry one more. The croissant was a bit dry. The best thing is that they have outside seats as well. Also, it was a bit cool, so it was great that they had blankets. In general, I really enjoyed my time here and will go here more.",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,4,Good cakes.,"The Place is Nice for a small bite and a coffee or cocoa. But the staff had Limited knowledge of English, but they were serviceminded and friendly. The chocolate cake was very fresh and moisty!",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,5,I enjoyed my coffee and tiramisu,"Second Cup in Baku is the perfect spot for coffee lovers seeking a cozy ambiance and delicious treats. I recently visited this café, and it was a delightful experience.

The highlight of my visit was their coffee, which was rich, flavorful, and expertly brewed. Paired with their tiramisu, it created a perfect harmony of taste. The tiramisu was light, creamy, and had just the right balance of coffee and sweetness—a true indulgence!

The atmosphere at Second Cup is warm and inviting, with comfortable seating and a modern, clean design. Whether you’re catching up on work, chatting with friends, or just enjoying a quiet moment to yourself, the vibe here is ideal.

The staff were friendly and attentive, making the experience even more enjoyable. They made sure everything was just right and served with a smile.

If you’re in Baku and looking for a relaxing spot to enjoy great coffee and desserts, I highly recommend Second Cup. It’s a wonderful retreat from the city buzz and a place where every sip and bite feels like a treat!",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,1,Rude staff,"This place is not dog friendly which i know and always come in quickly with my good mannered cocker spaniel, take my coffee and go out. Last time i came in my dog just stand near the corner with coffee packs. Barista told us “after you i’ll have to throw out this or pay for this. My dog did nothing with that packs! That sounded extremely rude and It was last time i visit this place. Location is Fountains Square",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,1,Terrible experience,I had Americano in take away cup. The cup wasn't properly closed and coffee have spilled on me and burned my hand. İ have approached to cashiers they were not event sorry for that... Terrible experience!,negative
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,5,Lovely,"Located in heart of Baku, serves amazing coffee with both outdoor and indoor seating. Loved it. Ordered for Cafe latte and it was perfect. Staffs are very courteous and best part is the location. After a tiring day exploring the city,sip on a second cup coffee and u ll not regret it.",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,2,Never again,"Ironically, this was my second experience to try the second cup, the mug was huge and it was simply water with milk (I ordered cappuccino)",positive
Second Cup,https://www.tripadvisor.com/Restaurant_Review-g293934-d10298748-Reviews-Second_Cup-Baku_Absheron_Region.html,5,Cappuccino Time,"Upon entry to Metropark Mall, near escalators is Second Cup Coffee Company. Ordered 2 cCappuccino coffee, chocolate and hazelnut. Both were perfect and the crew working there were wonderful.",positive
